source_data,batch_id,major_job_id,priority
ಸಮಾವೇಶದಲ್ಲಿ ರಾಜ್ಯ ಬಿಜೆಪಿ ಕಚೇರಿಯಲ್ಲಿ ಸಿಎಂ ಬಿ. ಎಸ್‌ ಯಡಿಯೂರಪ್ಪ ಹಾಗೂ ರಾಜ್ಯಾಧ್ಯಕ್ಷ ನಳಿನ್ ಕುಮಾರ್ ಕಟೀಲ್ ಭಾಗಿಯಾಗಲಿದ್ದಾರೆ.,383,4,high
"ಸದ್ಯ ಈ ಆಸ್ಪತ್ರೆಯಲ್ಲಿ19 ಸೂಕ್ಷ್ಮ ರೋಗಿಗಳು, 22 ಮಂದಿ ಅವರ ಸಹವರ್ತಿಗಳು, 68 ಮಂದಿ ಆಸ್ಪತ್ರೆ ಸಿಬ್ಬಂದಿ ಇದ್ದಾರೆ.",383,4,high
2025ರ ವೇಳೆಗೆ ಈಸೇವೆಯನ್ನು 25 ನಗರಗಳಿಗೆ ವಿಸ್ತರಿಸುವ ಯೋಜನೆ ನಮ್ಮ ಸರ್ಕಾರದ್ದಾಗಿದೆ ಎಂದು ಪ್ರಧಾನಿ ಮೋದಿ ಈ ವೇಳೆ ಹೇಳಿದರು.,383,4,high
"﻿ನಟ ಕಮಲ ಹಾಸನ್ ಇಂಡಿಯನ್-2 ಸೆಟ್ ನಲ್ಲಿ ಕ್ರೇನ್ ಅವಘಡ, 3 ಮಂದಿ ದುರ್ಮರಣ",383,4,high
ಉಭಯ ಕಡೆಗಳಲ್ಲಿ ಸಂಭವಿಸಿದ ಭೂಕಂಪನದಲ್ಲಿ ಯಾವುದೇ ಸಾವು ನೋವುಗಳು ನಡೆದಿರುವ ಬಗ್ಗೆ ವರದಿಯಾಗಿಲ್ಲ.,383,4,high
ಬೆಳಗ್ಗೆ 7 ಗಂಟೆಯಿಂದ 11 ಗಂಟೆವರೆಗೆ ಅಂಗಡಿ ಮುಂಗಟ್ಟುಗಳನ್ನು ತೆರೆಯಲು ಅವಕಾಶ ನೀಡಲಾಗಿದೆ.,383,4,high
ಟಿಬೆಟಿಯನ್ ರಾಜಧಾನಿಯಲ್ಲಿ ನೂರಾರು ಹೊಸ ಸೈನಿಕರು ಸಾಲುಗಟ್ಟಿ ನಿಂತಿರುವ ಸಿಸಿಟಿವಿ ದೃಶ್ಯಗಳನ್ನು ಚೀನಾದ ಮಾಧ್ಯಮ ಪ್ರಸಾರ ಮಾಡಿದೆ.,383,4,high
ಆದರೆ ಲೈಂಗಿಕತೆಯ ನಂತರ ಸಂವಹನ ನಡೆಸುವುದು ವ್ಯಕ್ತಿಯೊಂದಿಗೆ ಹತ್ತಿರವಾಗಲು ಅನುವು ಮಾಡಿಕೊಡುತ್ತದೆ ಎಂದು ಅವರು ನಂಬುತ್ತಾರೆ.,383,4,high
ಆರು ಜಿಲ್ಲೆಗಳ ಪೊಲೀಸ್‌ ಸಿಬ್ಬಂದಿ ಮತ್ತು ಕೇಂದ್ರೀಯ ಸಶಸ್ತ್ರ ಪಡೆಯ 40 ತುಕಡಿಗಳನ್ನು ಭದ್ರತಾ ವ್ಯವಸ್ಥೆಗೆ ನಿಯೋಜಿಸಲಾಗಿದೆ.,383,4,high
ಬಾಲಿವುಡ್ ನಟ ಸುಶಾಂತ್ ಸಿಂಗ್ ರಜಪೂತ್ ಅವರ ಸಾವಿನ ರಹಸ್ಯವನ್ನು ಬೇಧಿಸುವ ಕೆಲಸ ಇಂದು ನಡೆಯುತ್ತಿದೆ.,383,4,high
"ಹಿಂದುಳಿದ ವರ್ಗಗಳ ಅಭ್ಯರ್ಥಿಗಳಿಗೆ 3 ವರ್ಷ, SC/ ST / ಪ್ರವರ್ಗ-1 ಅಭ್ಯರ್ಥಿಗಳಿಗೆ 5 ವರ್ಷ ವಯೋಮಿತಿ ಸಡಿಲಿಕೆ ನೀಡಲಾಗಿದೆ.",384,4,high
ಇನ್ನೂ ಒಂದು ದಿನ ಭಾರಿ ಮಳೆಯಾಗಲಿದೆ ಎಂದು ಭಾರತೀಯ ಹವಾಮಾನ ಇಲಾಖೆ ಅಂದಾಜಿಸಿದೆ.,384,4,high
ಪ್ರತಿ ವರ್ಷ ಆ ಅವಧಿಯಲ್ಲಿ 5 ಲಕ್ಷಕ್ಕಿಂತ ಹೆಚ್ಚು ಭಕ್ತಾದಿಗಳು ದೇವಸ್ಥಾನಕ್ಕೆ ಭೇಟಿ ನೀಡುತ್ತಿದ್ದರು.,384,4,high
"ಕೋವಿಡ್‌ ಸೋಂಕಿತರಿಗೆ, ದಿವ್ಯಾಂಗ ಹಾಗೂ 80 ವರ್ಷಕ್ಕಿಂತ ಮೇಲ್ಪಟ್ಟ ಮತದಾರರು ಅಂಚೆ ಮೂಲಕ ಮತ ಚಲಾಯಿಸಬಹುದು.",384,4,high
"ಅಲ್ಲಿನ ಜನರು ಸರ್ಕಾರ ಸೂಚಿಸಿದ ನಿಯಮಗಳನ್ನು ಪಾಲಿಸಬೇಕು"" ಎಂದು ಸಚಿವರು ಮನವಿ ಮಾಡಿದರು.",384,4,high
View this post on Instagram A post shared by Aniruddha Jatkar (@aniruddhajatkar),384,4,high
10-15 ನಿಮಿಷ ಕಾಲ ಹಾಗೆ ಒಣಗಲು ಬಿಡಿ ಮತ್ತು ಇದರ ಬಳಿಕ ನೀರಿನಿಂದ ತೊಳೆಯಿರಿ.,384,4,high
2020-21 ನೇ ಈ ಸಾಲಿಗೆ ಯಾವುದೇ ಕಾರಣಕ್ಕೂ ಬೋಧನ ಶುಲ್ಕವನ್ನು ಹೆಚ್ಚಿಸಬಾರದೆಂದು ಇಲಾಖೆಯು ನಿರ್ದೇಶನ ನೀಡಿದೆ.,384,4,high
ಮೃತರು ಸೋಂಕಿನ ಜತೆಗೆ ಇತರೆ ರೋಗದಿಂದ ಬಳಲುತ್ತಿದ್ದ ಎಂದು ಜಿಲ್ಲಾ ಕೋವಿಡ್ ಆಸ್ಪತ್ರೆ ಮೂಲ‌ ತಿಳಿಸಿವೆ.,384,4,high
ಇತ್ತೀಚೆಗೆ ಪ್ರವಾಹದಿಂದ ಹಾನಿ ಉಂಟಾದ ಪ್ರದೇಶಗಳಿಗೆ ಕೇಂದ್ರ ತಂಡಗಳು ಭೇಟಿ ನೀಡಿ ಪರಿಶೀಲನೆ ನಡೆಸಿದ್ದವು.,384,4,high
೩೧ರವರೆಗೆ ದೆಹಲಿಯ ಎಲ್ಲಾ ಶಾಲಾ-ಕಾಲೇಜುಗಳು ಹಾಗೂ ಚಿತ್ರಮಂದಿರಗಳನ್ನು ಬಂದ್ ಮಾಡಲಾಗಿದೆ ಎಂದು ಸ್ಪಷ್ಟಪಡಿಸಿದ್ದಾರೆ.,385,4,low
"ಸೇವಾ ನಿಯಮಗಳ ಪ್ರಕಾರ ಹಿರಿಯ ಪೊಲೀಸ್‌ ಅಧಿಕಾರಿಗಳು ಯಾವುದೇ ಮಾಹಿತಿ ಹೊಂದಿದ್ದರೂ ಅದರ ಬಗ್ಗೆ ಕ್ರಮ ತೆಗೆದುಕೊಳ್ಳಬೇಕು,” ಎಂದಿದ್ದಾರೆ.",385,4,low
"ಈ ಬಗ್ಗೆ ಅಂತಿಮ ನಿರ್ಧಾರ ತೆಗೆದುಕೊಳ್ಳಲಾಗುವುದು,"" ಎಂದು ಸರಕಾರಕ್ಕೆ ಹತ್ತಿರ ಮೂಲಗಳು ಸುದ್ದಿ ಸಂಸ್ಥೆಗೆ ತಿಳಿಸಿವೆ.",385,4,low
ಬಳಿಕ ಮಾಟಗಾತಿಯ ಮಾತು ನಂಬಿ ತನ್ನ ಮಗಳನ್ನು ಕೊಲೆ ಮಾಡಿರುವುದಾಗಿ ಪನೀರ್‌ಸೆಲ್ವಂ ಒಪ್ಪಿಕೊಂಡಿದ್ದಾನೆ.,385,4,low
"ನಿಮಗೂ, ನಿಮ್ಮ ಕುಟುಂಬಕ್ಕೂ ಹೋಳಿ ಹಬ್ಬದ ಹಾರ್ದಿಕ ಶುಭಾಶಯಗಳು* ಬಣ್ಣಗಳ ಹಬ್ಬ ನಿಮ್ಮ ಬಾಳಿನಲ್ಲಿ ಖುಷಿಯ ಚಿತ್ತಾರ ಮೂಡಿಸಲಿ.",385,4,low
"ಆದರೆ, ನೀವು ಈಗ ಉತ್ತಮ ಸ್ಥಳದಲ್ಲಿದ್ದೀರಿ ಮತ್ತು ಎಲ್ಲಾ ದುಃಖ, ನೋವು, ಮೋಸಗಳು, ಸುಳ್ಳುಗಳಿಂದ ಮುಕ್ತರಾಗಿರಿದ್ದೀರಿ ಎಂದು ನನಗೆ ತಿಳಿದಿದೆ.",385,4,low
ಅವುಗಳಲ್ಲಿಇಬ್ಬರು ವ್ಯಕ್ತಿಗಳು ಮೃತಪಟ್ಟಿದ್ದು 44 ಜನ ಗುಣಮುಖರಾಗಿದ್ದು 42 ಸೋಂಕಿನ ಸಕ್ರಿಯ ಪ್ರಕರಣಗಳಿವೆ.,385,4,low
"ಕೇವಲ ಇದು ಮಾತ್ರವಲ್ಲದೆ ಹೀಗೆ ತಯಾರಾದ ಪಾನೀಯದಲ್ಲಿ, ನೀರು, ಖನಿಜಾಂಶಗಳು, ವಿಟಮಿನ್ ಅಂಶಗಳು ಮತ್ತು ಸಣ್ಣ ಪ್ರಮಾಣದ ಆಮ್ಲಗಳು ಲಭ್ಯವಿರುತ್ತವೆ.",385,4,low
"ಜನರು ಸಾಮಾಜಿಕ ಅಂತರ ಕಾಯ್ದುಕೊಂಡು, ಮಾಸ್ಕ್‌ ಹಾಕಿಕೊಳ್ಳುವ ಮೂಲಕ ಕೋವಿಡ್‌ ಮಾರ್ಗಸೂಚಿ ಪಾಲಿಸಬೇಕು.",385,4,low
"ಶನಿವಾರ 90 ಮಂದಿ ಆಸ್ಪತ್ರೆಯಿಂದ ಬಿಡುಗಡೆಗೊಂಡಿದ್ದು, ಈ ಮೂಲಕ ಒಟ್ಟು 2217 ಮಂದಿ ಸೋಂಕಿನಿಂದ ಗುಣಮುಖರಾಗಿ, ಆಸ್ಪತ್ರೆಯಲ್ಲಿ ಬಿಡುಗಡೆಗೊಂಡಿದ್ದಾರೆ.",385,4,low
"ಬೆಳಗ್ಗೆ 10.30ರಿಂದ 1.30ರವರೆಗೆ ಪರೀಕ್ಷೆ ನಡೆಯಲಿದ್ದು, ಒಂದು ಗಂಟೆ ಮೊದಲೇ ವಿದ್ಯಾರ್ಥಿಗಳಿಗೆ ಬರಲು ಅವಕಾಶವಿದೆ.",386,4,low
"ಇಂದಿನವರೆಗೆ 1660 ಜನರು ಸೋಂಕಿನಿಂದ ಗುಣಮುಖರಾಗಿ ಬಿಡುಗಡೆ ಹೊಂದಿದ್ದಾರೆ, 56 ಜನರು ಮೃತಪಟ್ಟಿದ್ದಾರೆ.",386,4,low
ಆರೋಪಿಯ ವಿರುದ್ಧ ಭಾನುವಾರ ಕೇಸ್‌ ದಾಖಲಿಸಿಕೊಂಡು ಸೋಮವಾರ ಬಂಧಿಸಲಾಗಿದೆ ಎಂದು ಪೊಲೀಸರು ತಿಳಿಸಿದ್ದಾರೆ.,386,4,low
"ಕಳೆದ 24 ಗಂಟೆಗಳ ಅವಧಿಯಲ್ಲಿ ರಾಜ್ಯದಲ್ಲಿ ಹೊಸದಾಗಿ 1,152 ಕೋವಿಡ್‌-19 ಪ್ರಕರಣಗಳು ವರದಿಯಾಗಿವೆ.",386,4,low
ವಿದೇಶ ಹಾಗೂ ಹೊರ ರಾಜ್ಯಗಳಿಂದ ಮರಳಿ ಬರುವವರಿಗೆ 14 ದಿನಗಳ ಕ್ವಾರಂಟೈನ್‌ಗೆ ಒಳಪಡಲೇಬೇಕಿದೆ.,386,4,low
ಬರೋಬ್ಬರಿ 13 ಜಿಲ್ಲೆಗಳಲ್ಲಿ 10 ಕ್ಕಿಂತ ಹೆಚ್ಚಿನ ಕೊರೊನಾ ವೈರಸ್‌ ಪ್ರಕರಣಗಳು ವರದಿಯಾಗಿವೆ.,386,4,low
ಈ ಭಾಗದ ಜನರಲ್ಲಿ ಕೌಶಲ್ಯ ಸುಧಾರಿಸಿ ಉತ್ಪಾದನೆ ಮತ್ತು ಸೇವಾ ವಲಯಗಳಲ್ಲಿ ಪರಿಣಾಮಕಾರಿ ಬೆಳವಣಿಗೆ ಸಾಧಿಸುವುದು ಸರ್ಕಾರದ ಗುರಿಯಾಗಿದೆ.,386,4,low
"ಇವರಲ್ಲಿ ಬಹುತೇಕ ಮಂದಿ ಉತ್ತರಪ್ರದೇಶ, ಬಿಹಾರ, ಪಶ್ಚಿಮ ಬಂಗಾಳ, ಒಡಿಶಾ ರಾಜ್ಯಕ್ಕೆ ಸೇರಿದವರು.",386,4,low
ಬಾಲಿವುಡ್ ಸ್ಟಾರ್ ದಂಪತಿಗಳಾದ ಸೈಫ್ ಅಲಿ ಖಾನ್ ಹಾಗೂ ಕರೀನಾ ಕಪೂರ್ ಮಗ ತೈಮೂರ್ ಅವರು ಸಾಕಷ್ಟು ಫೇಮಸ್ ಆಗಿದ್ದಾರೆ.,386,4,low
ಅಂತೆಯೇ ಬಾಲಿವುಡ್ ನಟ ಶಾರುಖ್ ಖಾನ್ ಪುತ್ರಿ ಸುಹಾನಾ ಖಾನ್ ಅವರು ಆಗಾಗ ಕೆಲ ವಿಚಾರಗಳಿಗೆ ಸುದ್ದಿಯಾಗುತ್ತಿರುತ್ತಾರೆ.,386,4,low
ಮುಖ್ಯಮಂತ್ರಿ ಕಮಲ್‌ನಾಥ್‌ ಮಂಗಳವಾರ ಈ ಆರು ಸಚಿವರನ್ನು ವಜಾಗೊಳಿಸುವಂತೆ ರಾಜ್ಯಪಾಲರಿಗೆ ಶಿಫಾರಸ್ಸು ಮಾಡಿದ್ದಾರೆ.,387,4,low
2016ರಲ್ಲಿ ರಾಜ್ಯಸಭೆಗೆ ನಾಮನಿರ್ದೇಶನಕ್ಕಾಗಿ ಸಂಜಯ್ ರವತ್ ಸಲ್ಲಿಸಿದ ಅಫಿಡವಿಟ್ನಲ್ಲಿ 55 ಲಕ್ಷ ರೂ.,387,4,low
"ಮೃತದೇಹವನ್ನು ಮರಣೋತ್ತರ ಪರೀಕ್ಷೆಗೆ ಕಳುಹಿಸಲಾಗಿದ್ದು, ವರದಿ ನಿರೀಕ್ಷಿಸಲಾಗುತ್ತಿದೆ ಎಂದು ಪೊಲೀಸರು ಮೂಲಗಳು ಹೇಳಿವೆ.",387,4,low
"ಮಾರ್ಚ್‌ 21ಕ್ಕೆ ನಾವು ಹಿಂತಿರುಗಿ ನೋಡಿದರೆ, ಮೂರು ದಿನಗಳಲ್ಲಿ ಕೊರೊನಾ ಪ್ರಕರಣಗಳು ದ್ವಿಗುಣಗೊಳ್ಳುತ್ತಿದ್ದವು.",387,4,low
ನಿರ್ದೇಶಕ ಎಪಿ ಅರ್ಜುನ್ ಇಂದು ಅವರ ಸ್ವಗೃಹದಲ್ಲಿ ಅನು (ಅನ್ನಪೂರ್ಣ) ಎಂಬುವವರ ಜೊತೆಗೆ ವೈವಾಹಿಕ ಜೀವನಕ್ಕೆ ಕಾಲಿಟ್ಟಿದ್ದಾರೆ.,387,4,low
ಕೊರೊನಾ ವೈರಸ್ ವಿರುದ್ಧದ ಹೋರಾಟದ ಭಾಗವಾಗಿ ದೇಶವನ್ನು 21 ದಿನಗಳ ಲಾಕ್‌ಡೌನ್ ಸ್ಥಿತಿಯಲ್ಲಿ ಇಡಲಾಗಿದೆ.,387,4,low
130 ನಿಲ್ದಾಣಗಳಲ್ಲಿ ಸಿಬ್ಬಂದಿ ಮತ್ತು ಅಗತ್ಯ ಔಷಧಿಗಳನ್ನು ಒದಗಿಸಲು ಒಪ್ಪಿಕೊಂಡರೆ ಮಾತ್ರ ರಾಜ್ಯಗಳು ಕೊವಿಡ್‍ ಆರೈಕೆ ಬೋಗಿಗಳಿಗಾಗಿ ಮನವಿ ಮಾಡಬಹುದಾಗಿದೆ.,387,4,low
ಕೊವಿಡ್-19 ಲಕ್ಷಣಗಳು ಇದ್ದರೆ ಆಗ ನೀವು ತಕ್ಷಣವೇ ಹೋಗಿ ವೈದ್ಯಕೀಯ ನೆರವು ಪಡೆಯಿರಿ.,387,4,low
"ಸಿನಿಮಾ ಹಾಲ್‌ಗಳು, ಜಿಮ್‌, ಈಜುಕೊಳಗಳು, ಮನಜರಂಜನಾ ಉದ್ಯಾನವನ, ಚಿತ್ರಮಂದಿರ, ಬಾರ್‌, ಸಭಾಂಗಣ, ಅಸೆಂಬ್ಲಿಹಾಲ್‌ಗಳು ಮತ್ತು ಅಂತಹುದೇ ಸ್ಥಳಗಳಲ್ಲಿನಡೆಯುವ ಚಟುವಟಿಕೆಗಳನ್ನು ನಿರ್ಬಂಧಿಸಲಾಗಿದೆ.",387,4,low
ಆದರೆ ಲಾಕ್‌ಡೌನ್ ಪರಿಣಾಮದಿಂದ ಆರೋಗ್ಯ ಇಲಾಖೆಯ ವರದಿಗಳ ಪ್ರಕಾರ 3.32 ಲಕ್ಷ ಪ್ರಕರಣಗಳು ಮಾತ್ರ ದಾಖಲಾಗಿದ್ದವು.,387,4,low
﻿ಹತ್ರಾಸ್‌ ಅತ್ಯಾಚಾರ ಆರೋಪಿಗಳಿಗೆ 'ನ್ಯಾಯ' ಕೋರಿ ಮೇಲ್ಜಾತಿ ಪುರುಷರ ಸಭೆ ನಡೆಸಿದ ಬಿಜೆಪಿ ಮಾಜಿ ಶಾಸಕ. . !,388,4,low
ಸುಮಾರು ಆರು ಮನೆಗಳಿರುವ ಏರಿಯಾವನ್ನು ಸೀಲ್‌ ಮಾಡಲಾಗಿದ್ದು ಇಲ್ಲಿ 30ಕ್ಕೂ ಹೆಚ್ಚು ಮಂದಿ ವಾಸವಿದ್ದಾರೆ.,388,4,low
"ತೆಲುಗು, ಹಿಂದಿ, ಕನ್ನಡ, ಮಲಯಾಳಂ, ತಮಿಳು ಸೇರಿದಂತೆ ಅನೇಕ ಭಾಷೆಗಳಲ್ಲಿ ಈ ಚಿತ್ರ ರಿಲೀಸ್ ಆಗಲಿದೆ.",388,4,low
ಬೆಂಗಳೂರು ನಗರದ ಜನಸಂಖ್ಯೆ 1.2 ಕೋಟಿ ಮೀರಿದ್ದು ಪ್ರತಿ ದಿನ 5800 ಮೆಟ್ರಿಕ್ ಟನ್ ತ್ಯಾಜ್ಯ ಉತ್ಪಾದನೆ ಆಗುತ್ತಿದೆ.,388,4,low
ಈ ಹಿಂದೆ ಎಸ್‌ಟಿಆರ್ ಇತಿಹಾಸದಲ್ಲೇ 2018ನೇ ಇಸವಿಯಲ್ಲಿ ತ್ರಿವಳಿ ಮರಿಗಳಿಗೆ ಜನ್ಮ ನೀಡಿ ಹೆಣ್ಣು ಹುಲಿ ದಾಖಲೆಯನ್ನು ನಿರ್ಮಿಸಿತ್ತು.,388,4,low
"ನಮ್ಮ ತಂಡದ ಸದಸ್ಯರ ಸುರಕ್ಷತೆ ಮತ್ತು ಯೋಗಕ್ಷೇಮ ಯಾವಾಗಲೂ ನಮ್ಮ ಆದ್ಯತೆಯಾಗಿದೆ,"" ಎಂದು ಅವರು ಹೇಳಿಕೆಯಲ್ಲಿ ತಿಳಿಸಿದ್ದಾರೆ.",388,4,low
"ಇಂದು ಬೆಳಿಗ್ಗೆ 7 ಗಂಟೆಯಿಂದಲೇ ಮತದಾನ ಪ್ರಕ್ರಿಯೆ ಆರಂಭಗೊಂಡಿದ್ದು, ಸಂಜೆ 6 ಗಂಟೆಗೆ ಮುಕ್ತಾಯವಾಗಲಿದೆ.",388,4,low
ಮಕ್ಕಳ ಪೈಕಿ ನಾಲ್ವರ ಮೇಲೆ ಲೈಂಗಿಕ ದೌರ್ಜನ್ಯ ನಡೆದಿರುವುದು ವೈದ್ಯಕೀಯ ಪರೀಕ್ಷೆಯಲ್ಲಿ ತಿಳಿದುಬಂದಿದೆ.,388,4,low
ನಂತರ ಉನ್ನತ ಮಟ್ಟದಲ್ಲಿ ಈ ಬಗ್ಗೆ ತೀರ್ಮಾನ ತೆಗೆದುಕೊಳ್ಳಲಾಗುತ್ತದೆ ಎಂಬುದಾಗಿ ಅಧಿಕಾರಿಯೊಬ್ಬರು ಹೇಳಿದ್ದಾರೆ.,388,4,low
ಉಳಿದಂತೆ ಪ್ರಾಥಮಿಕ ಆರೋಗ್ಯ ಕೇಂದ್ರಗಳ ಕಾರ್ಯಾವಧಿಯನ್ನು ಕೂಡ ಸಂಜೆ 6 ಗಂಟೆವರೆಗೆ ವಿಸ್ತರಿಸಲಾಗಿದೆ.,388,4,low
"ಇದರಲ್ಲಿ ಕಾಸರಗೋಡು ಜಿಲ್ಲೆಯಲ್ಲಿ ನಾಲ್ವರಿಗೆ, ಕಣ್ಣೂರು ಜಿಲ್ಲೆಯಲ್ಲಿ ಮೂವರು, ಕೊಲ್ಲಂ, ಮಲಪ್ಪುರ ಜಿಲ್ಲೆಯಲ್ಲಿ ತಲಾ ಒಂದು ರೋಗ ದೃಢಪಟ್ಟಿದೆ.",389,4,low
ಬೆಳಿಗ್ಗೆ 9 ರಿಂದ ಸಂಜೆ 7 ಗಂಟೆ ವರೆಗೆ ವೈನ್‌ ಶಾಪ್‌ಗಳು ತೆರೆದಿರಲಿವೆ.,389,4,low
ಬೆಳಗ್ಗೆ 7 ಗಂಟೆಗೆ ಮತದಾನ ಆರಂಭಗೊಂಡಿದ್ದು ಸಂಜೆ 6 ಗಂಟೆಯವರೆಗೂ ಮತದಾನ ಮಾಡಲು ಅವಕಾಶವಿದೆ.,389,4,low
ಘಟನಾ ಸ್ಥಳದ ಸುತ್ತಮುತ್ತ ಅಳವಡಿಸಿರುವ ಸಿಸಿ ಕ್ಯಾಮೆರಾಗಳ ಪರಿಶೀಲನೆ ನಡೆಸಿರುವ ಪೊಲೀಸರು ದುಷ್ಕರ್ಮಿಗಳ ಪತ್ತೆಗೆ ಮುಂದಾಗಿದ್ದಾರೆ.,389,4,low
ದೊಡ್ಡ ಪ್ರಮಾಣದ ಹಗರಣಗಳು ಮತ್ತು ಭ್ರಷ್ಟಾಚಾರದ ಬಗ್ಗೆ ಮುಖ್ಯಮಂತ್ರಿಗಳಿಗೆ ತಿಳಿದಿಲ್ಲ ಎಂಬುದು ಹೇಗೆ ಸಾಧ್ಯ?,389,4,low
"ಈ ನಡುವೆ, ಮುಂಬೈ ಪೊಲೀಸರು ರಿಪಬ್ಲಿಕ್ ಟಿವಿಯ ಕೆಲವು ಹೂಡಿಕೆದಾರರ ಹೇಳಿಕೆ ದಾಖಲಿಸಿಕೊಳ್ಳಲು ಅಕ್ಟೋಬರ್ 30ರಂದು ಬರುವಂತೆ ಹೇಳಿದೆ.",389,4,low
"ಆದರೂ ಈವರೆಗೂ ಪೊಲೀಸರು ಪ್ರಕರಣ ದಾಖಲಿಸಿ, ಯಾರೊಬ್ಬರನ್ನೂ ಬಂಧಿಸಿಲ್ಲ ಎಂದು ಕಿಡಿ ಕಾರಿದರು.",389,4,low
"ಸುಶಾಂತ್‌ ಸಿಂಗ್‌ ರಜಪೂತ್‌ ಅವರ ಕುಟುಂಬದವರಿಗೆ ನನ್ನ ಸಂತಾಪಗಳು,"" ಎಂದು ಟ್ವೀಟ್‌ ಮಾಡಿದ್ದಾರೆ.",389,4,low
ವೈದ್ಯರ ಪ್ರತಿಭಟನೆಈ ಘಟನೆ ಖಂಡಿಸಿ ವೈದ್ಯರು ಹಾಗೂ ಸಿಬ್ಬಂದಿ ಪ್ರತಿಭಟನೆ ನಡೆಸಿ ಆಕ್ರೋಶ ವ್ಯಕ್ತಪಡಿಸಿದರು.,389,4,low
17. ಲಕ್ಷ್ಮಿ ದೇವತೆ ಮತ್ತು ಭಗವಾನ್‌ ಗಣೇಶನು ನಿಮ್ಮ ಮತ್ತು ನಿಮ್ಮ ಕುಟುಂಬದ ಮೇಲೆ ತಮ್ಮ ಆಶೀರ್ವಾದದ ಹೂವನ್ನು ಸುರಿಸಲಿ.,389,4,low
ಕೋವಿಡ್ 19 ರೋಗಿಗಳನ್ನು ಮತ್ತವರ ಕುಟುಂಬವನ್ನು ಹೇಗೆ ಬೆಂಬಲಿಸಬಹುದು ಎಂಬುದರ ಬಗ್ಗೆ ಗಮನ ವಹಿಸಬೇಕು.,390,4,low
"ಕಳೆದ ಮೂರು ವರ್ಷಗಳ ಹಿಂದೆಯೇ ವಿವಾಹವಾಗಿದ್ದು, ಮೃತನಿಗೆ ಪತ್ನಿ ಹಾಗೂ ಒಂದು ವರ್ಷದ ಹೆಣ್ಣು ಮಗುವಿದೆ.",390,4,low
"ಭಾರತದಲ್ಲಿ ಸ್ವಾತಂತ್ರ್ಯ, ಅಭಿವೃದ್ಧಿ, ಸಾಮರಸ್ಯ ಮತ್ತು ಶಾಂತಿಯ ಸಂದೇಶವನ್ನು ಹೇಳಿ ಯುವಕರನ್ನು ಆಕರ್ಷಿಸಿದರು.",390,4,low
"ಜತೆಗೆ ಆಂಡ್ರಾಯ್ಡ್ 10 ಆಧರಿತ ಒನ್‌ಯುಐ ಓಎಸ್ ಇದ್ದು, 3,300mAh ಬ್ಯಾಟರಿ ಬೆಂಬಲ ಹೊಂದಿದೆ.",390,4,low
ಇನ್ನು ವೈರಸ್‌ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ ಹರಡುವವರ ವಿರುದ್ಧ ಕಠಿಣ ಕ್ರಮ ಕೈಗೊಳ್ಳುವ ಎಚ್ಚರಿಕೆ ನೀಡಿದ್ದಾರೆ.,390,4,low
ಒಂದು ಜೊತೆ ಜೀನ್ಸ್ ಪ್ರತಿಯೊಬ್ಬ ಮಹಿಳೆಯ ವಾರ್ಡ್ ರೋಬ್ ನ ಅಗತ್ಯ ಉಡುಗೆಯಾಗಿದೆ.,390,4,low
"* ಸಾರ್ವಜನಿಕ, ರಾಜಕೀಯ, ಶೈಕ್ಷಣಿಕ, ಸಾಂಸ್ಕೃತಿಕ, ಕ್ರೀಡೆ, ಮನರಂಜನೆ, ಧಾರ್ಮಿಕ ಸಭೆ ಸಮಾರಂಭಗಳಿಗೆ ಅವಕಾಶವಿಲ್ಲ.",390,4,low
ರಾಮ ಜನ್ಮಭೂಮಿ ಹಾಗೂ ಬಾಬ್ರಿ ಮಸೀದಿ ಪ್ರಕರಣದಲ್ಲಿ ಇಕ್ಬಾಲ್ ಅನ್ಸಾರಿ ಅವರ ತಂದೆ ಹಶೀಮ್ ಅನ್ಸಾರಿ ಮೊದಲ ಮುಸ್ಲಿಂ ದಾವೆದಾರರಾಗಿದ್ದರು.,390,4,low
ಈ ಹೊಡೆತಕ್ಕೆ ಇಬ್ಬರೂ ಸ್ಥಳದಲ್ಲೇ ಸಾವಿಗೀಡಾದರು ಎಂದು ಮಡಗಾಂವ್‌ ಪೊಲೀಸರು ಮಾಹಿತಿ ನೀಡಿದ್ದಾರೆ.,390,4,low
"ಈ ವೇಳೆ ಪ್ರಧಾನಿ ಮೋದಿ, ರಾಷ್ಟ್ರಪತಿ ರಾಮನಾಥ್ ಕೋವಿಂದ್ ಸೇರಿದಂತೆ ಹಲವು ಗಣ್ಯರು ಅಂತಿಮ ದರ್ಶನ ಪಡೆದರು.",390,4,low
ನಟ ಸುಶಾಂತ್ ಸಿಂಗ್ ರಜಪೂತ್ ಅವರ ಅಕಾಲಿಕ ಸಾವು ಸಿನಿಪ್ರಿಯರಿಗೆ ಶಾಕ್‌ ನೀಡಿದೆ.,391,4,medium
"ಶನಿವಾರ ಒಂದೇ ದಿನ 103 ಮಂದಿ ಸೋಂಕಿತರು ಗುಣವಾಗಿದ್ದು, ಆಸ್ಪತ್ರೆಯಿಂದ ಬಿಡುಗಡೆ ಹೊಂದಿದ್ದಾರೆ.",391,4,medium
