source_data,batch_id,major_job_id,priority
"There was a phase in my life wherein I studied Malayo-Polynesian languages such as Samoan, Tahitian, Hawaiian, Indonesian, Ilocano, and so forth.",216,2,medium
"The Western media are a racist, Russophobic, Sinophobic, Islamophobic propaganda machine that deifies the West and demeans anything that's not Western.",216,2,medium
"The time has come for the West to be just another part of the world and not the ""center of the world.""",216,2,medium
The COVID pandemic exposed stark vaccine inequities between high- and low-income nations and underscored Africa's dependence on outside countries for jabs.,216,2,medium
"There's more than enough food on the planet for everyone, but our economic system prevents us from properly distributing it.",216,2,medium
"Researchers have developed a moisturizing lotion with the potential to treat deadly skin cancers, psoriasis and promote diabetic wound healing.",216,2,medium
"The marula nut kernels are pressed to extract their rich oil which is used in body lotion, soaps, and lip balm.",216,2,medium
"Most will remain in Mali, but 61 migrants from Ivory Coast and Burkina Faso will continue onward to their homes of origin.",217,2,medium
"Many straight people with monkeypox symptoms aren't being tested because they don't fit the profile, skewing the data in the process.",217,2,medium
"Tom told Mary he kissed Alice, but in actuality he hadn't done that at all; he wanted to make Mary feel jealous.",217,2,medium
"That is crucial to revive not just the river, but also the banks or “ghats” in pilgrim towns where visitors throng.",217,2,medium
"When I look into the mirror, I see the truest reflection of who I really am: A fluffy, sensitive fox boy.",217,2,medium
"The Esperanto word for husband, edzo, was backformed from edzino, which was derived from rebbetzin, the Yiddish word for a rabbi's wife.",217,2,medium
I write sentences in several languages in Tatoeba because I trust the teachers who are here willing to correct my mistakes.,217,2,medium
The machine is used to remove the husk and bran layers to produce a white kernel that is free of impurities.,217,2,medium
"Known as the “Lark of the Border,” she continued performing into her 70s, and would record more than a thousand songs.",217,2,medium
"Salema says tsetse prevents farmers from producing large quantities of food by killing draught animals, such as horses and oxen.",217,2,medium
"They seem like friends when it benefits them, but they do not stand by you in your hour of distress.",218,2,medium
"The US started in the east of North America, then expanded west, taking over indigenous land and massacring the natives.",218,2,medium
"He recently brewed what he calls an African Pale Ale [APA] using the SAB hop, as have other microbrewers in South Africa.",218,2,medium
"I learned in technical English that one should use demonstrative pronouns like ""this"" and ""that"" with a substantive, not by themselves.",218,2,medium
"If you're going to go with that messy hair style, why don’t you just go however you are when you wake up?",218,2,medium
I do have a large collection of printed and electronic books and papers about the native languages of the Americas.,218,2,medium
"Almost a century ago, this small, voracious beetle migrated north from Central America, eating its way through U.S. cotton fields.",218,2,medium
"When I first tried to play the dirge, I only got through a dozen measures before breaking down in tears.",218,2,medium
"In 1873, my parents moved to Warsaw, where my father took up a position teaching German at a secondary school.",218,2,medium
"If you can, you now can do a great language learning app for beginners, intermediate and even for advanced learners.",218,2,medium
"Match Services' subsidiary company, Match Hospitality, provides hospitality services to corporate interests at the World Cup, including complimentary tickets to various matches.",219,2,medium
He is paralyzed from the waist down and gaping bedsores on the back of his legs and buttocks ooze infected pus.,219,2,medium
And blocking the exit was a very old goat that looked like she was about to keel over any second.,219,2,medium
"Even if I were never to see him again, the memory of him would always be a comfort to me.",219,2,medium
"This wasp paralyzes other insects, cakes them in dirt, and lays its eggs inside so its larvae will feast on them.",219,2,medium
"The top U.S. diplomat said his country was pulling out of Syria, but remained steadfast in its determination to fight terrorism.",219,2,medium
"So you could watch a Photoshop tutorial on YouTube if you wanted to learn how to color correct photographs, for example.",219,2,medium
Animal rescue officers in Singapore successfully rescued a kitten that had crawled onto a the narrow ledge of a 12-story building.,219,2,medium
Mary got a really deep cut in the palm of her hand while she was opening a can of sardines.,219,2,medium
"With their boldly coloured liveries, the trains that roll into Zurich Central Station are clean and, above all, on time.",219,2,medium
We noticed that the narrow streets and squares of the little town were lively even in the early hours of the morning.,220,2,medium
"Civic organizations in southern Africa are calling on their governments to take action to relieve unemployment, inequality and poverty in the region.",220,2,medium
"A transcript is an official record of the courses you took and grades you received in high school, college or graduate school.",220,2,medium
This is a translation and transcript of Hausa service managing editor Aliyu Mustapha's in-language interview with Nigerian President Muhammadu Buhari.,220,2,medium
She says she was surprised by the reaction of the authorities and might think twice about writing such a commentary again.,220,2,medium
Biya said his military will henceforth show no mercy for those who continue to refuse to surrender and be forgiven.,220,2,medium
Washington wants to fund terrorist groups to destroy Russia's territorial integrity and expects Moscow to just be happy with that.,220,2,medium
"When non-Westerners are denouncing the same war crimes, they're being dangerous terrorists who envy Westerners for their ""perfect"" way of life.",220,2,medium
"I'm African, my country's sovereignty is being violated and as an African, I have the right to talk about African affairs.""",220,2,medium
What Washington would give Africans in exchange is more bullets to kill each others and more terrorists shipped from Afghanistan and Syria.,220,2,medium
"What the Washington is going to give them in exchange is more lectures on freedom and democracy, more bullets and more terrorism.",221,2,high
"If Taiwan wants US support forever, it should apply to join NATO or even apply to be the US's 51st state.",221,2,high
I am taken aback by those who are not repelled by those who rant behind the backs of people they don't know.,221,2,high
They say he responded too slowly to spiraling prices in an energy market that had been deregulated to make electricity cheaper.,221,2,high
"Every year, they set out pitfall traps: two-liter plastic buckets buried in the soil, with pieces of slightly rotten chicken for bait.",221,2,high
"A bit farther on are a tufted puffin seabird, a freedom starfish and more — all bright, beautiful and eye-catching sculptures.",221,2,high
I welcome this kind of examination because people have got to know whether or not their President is a crook.,221,2,high
"I thought, 'That's it, I'm fucked', but as it turned out, 'Yes, I'm fucked, but that's far from it yet'.",221,2,high
"The report presents an exhaustive tally of killings, widespread destruction, arbitrary detentions, forced disappearance and other gross violations of human rights.",221,2,high
Analysts are also asking why AirAsia would allow an aircraft part to malfunction 23 times without grounding the plane for further investigation.,221,2,high
"""Those who struggle are not sure to win, but those who do not struggle have already lost,"" would have said Berthold Brecht.",222,2,high
"It seems that Zelensky wants to cause a nuclear disaster to ""force"" NATO to fight a direct war with Russia.",222,2,high
"I mention to him that as one just lands at the Manila airport, one sees that the majority are really Malay-looking people.",222,2,high
"I list some countries, in four continents, to which I've travelled, as it impresses him that I am a world traveller.",222,2,high
"I assure him that my rich uncle in Oregon, who builds houses in the Philippines, doesn't want to go to Europe.",222,2,high
"Greg and I, both Filipinos, talk at the Lulu Island café this morning of the 20th of August of 2022.",222,2,high
"I tell him of my visit to the dried mango factory estate owned by my friend's relatives in Cebu, Philippines.",222,2,high
I wasn't surprised that Tom didn't have to do the same things that the rest of us had to do.,222,2,high
"Great affection united them; in battles, they were always together; and even now they both stood guard at the same door.",222,2,high
"She's thinking about what I said to my mother yesterday: Mexican and East Indian cuisines created similar foods in independent, parallel development.",222,2,high
"Biden froze all Afghan assets in the US stealing part of that money to ""compensate"" the victims of the 9/11 attacks.",223,2,high
"So Niso and Euryalus ask to be received, insisting that they bring an important message that needs to be conveyed without delay.",223,2,high
"I label Rod, a bicyclist at the Lulu Island café, a spiritual ""eclectic,"" this morning on the 22nd of August of 2022.",223,2,high
"I tell him that in ancient Mexico, the Aztecs were more like the Japanese, whilst the Maya were more like the Chinese.",223,2,high
The US sacrificed its troops in Iraq with Afghanistan to serve the interests of a bunch of rich college-educated certified assholes.,223,2,high
The US fought a war in Afghanistan and destroyed it to the ground only to replace the Taliban with... the Taliban.,223,2,high
I had to shave my beard off because the N95 masks I have to wear for work didn't fit me right.,223,2,high
I've been approached by a Bible study group at my university twice this week to get me to join them.,223,2,high
"He speaks Indonesian and also speaks Cantonese, because he is Javanese from Nunukan Regency, North Kalimantan is close to the Malaysian border.",223,2,high
"I support other people's right to do sex work unharassed, and I support eliminating the economic system that makes them have to.",223,2,high
"She snatched him up in a whirlwind, exhaling flames from his pierced chest, and impaled him on the point of a rock.",224,2,high
"In German, when you subordinate an infinitive to a finite verb, it is moved to the end of the sentence.",224,2,high
"Ashkenazim, Sephardim, and Mizrahim are genetically extremely close to each other, closer than to the peoples who surrounded them in the Diaspora.",224,2,high
"I would like every sentence in Tatoeba, even if written in a well-known language, to be accompanied by at least one translation.",224,2,high
"Intersex children are the only children receiving gender reassignment surgery, and the right supports it in their case, unlike the left.",224,2,high
"A cappella concerts are being held on campuses around the country, and many are sold out, packed tighter than sporting events.",224,2,high
He told the Australian Broadcasting Corp. that most of the credits do not represent a real or extra carbon abatement.,224,2,high
"All Romans wanted to have children, because children kept the family name, worshipped the family gods, and strengthened the ""paternal power"".",224,2,high
"In 2017, he told The New York Times he had instructed casting directors to always “vet the authentic nature of their ancestry.”",224,2,high
"""Never in my life would I have imagined that one day my book would be translated into 35 languages,"" said Tom.",224,2,high
