source_data,batch_id,major_job_id,priority
"In the last few decades, 40 percent of our world’s kelp forests have declined and some of them have disappeared completely.",143,2,high
"I will always remember, till the 60's, the grime in our noses due to the fumes from the kerosene lamp.",143,2,high
"We always had tried to wash ourselves, it remained; especially when it was freezing, we could only do very basic toilet.",143,2,high
Brazilian big wave rider Maya Gabeira beat her own world record this year when she rode a 22.4-meter wave at Portugal's Nazare.,143,2,high
"Scientists say big waves form there usually in the winter months, between October and March, when the harsher weather generates larger swells.",143,2,high
There isn't any glory in a nation that is built upon the destruction of nearly all native ethnic groups in North America.,143,2,high
"In 2019, Suga gained notoriety as well as the nickname “Uncle Reiwa,” after unveiling the name of Japan’s new imperial era.",144,2,high
An international team of astronomers Monday announced the discovery of a rare gas molecule — phosphine — in the clouds of Venus.,144,2,high
"Preliminary analysis suggests this specimen to be between 22,000 and 39,500 years old, but it will be carbon dated to confirm that.",144,2,high
"Instead, more than 50% of Gen Z students said they believe online newspapers and news sites to be the most trustworthy.",144,2,high
An exhibition in Plymouth marking the 400-year anniversary of the Mayflower voyage is putting the history of the Wampanoag front and center.,144,2,high
Gender reveal parties are parties in which couples come up with increasingly elaborate ways to announce the gender of their expected child.,144,2,high
"The separatists think they are the ""chosen people"" and would talk to anyone in the most horrible patronizing and disrespectful way.",144,2,high
"Although HFCs are much less damaging to the ozone layer than CFCs, they harm the planet in a different way.",144,2,high
"If you wish to find the right path, like the turtle you must find the balance between hard and soft.",144,2,high
"Men can be categorized into two groups: the ones that have something to say, and the ones that talk just to talk.",144,2,high
The data shows the minimum extent of Arctic sea ice in the summer has dropped markedly in the last two decades.,145,2,low
I have serious reason to believe that the planet from which the little prince came is the asteroid known as Β 612.,145,2,low
"Defying gray skies, the participants, many on bicycles, brought placards and banners to a rally near the iconic Brandenburg Gate.",145,2,low
The bilby is a nocturnal marsupial and digs complex burrows to provide shelter from high summer temperatures and protection from predators.,145,2,low
"The average temperature on Mars is around minus 26 degrees Celsius, far too cold for water to remain liquid at the surface.",145,2,low
"Over time, the planet’s atmosphere was stripped away because it lacks a magnetic field like Earth’s, making it seemingly inhospitable",145,2,low
"Some Buddhists claim the origination of discontent from the desire of pleasure, the desire of transformation, and the desire of nihilation.",145,2,low
"A difficult objective of Buddhistic philosophy is to liberate oneself from the undulations of emotions, which Buddhists perceive are primitive.",145,2,low
"The Yiddish term for the Holocaust is Khurbn, a deliberate analogy to the destructions of the First and Second Temple.",145,2,low
"Only the Avatar, master of all four elements, could stop them, but when the world needed him most, he vanished.",145,2,low
Researchers in the field of textile computing are developing clothing that can monitor health vitals such as heart rate and respiration.,146,2,low
The reward of deeds depends upon the intentions and every person will get the reward according to what he has intended.,146,2,low
"If anyone of his ancestors was a king, I would have thought that this man wanted to take back his ancestral kingdom.",146,2,low
So I wondered how a person who does not tell a lie about others could ever tell a lie about Allah.,146,2,low
"At Ar-Rabadha I met Abu Dhar who was wearing a cloak, and his slave, too, was wearing a similar one.",146,2,low
So whoever has a brother under his command should feed him of what he eats and dress him of what he wears.,146,2,low
"Tom was even relieved when he was given notice, because it took the decision whether he should continue out of his hands.",146,2,low
"He wanders by day, and as evening approaches, looks for a place where he can set up camp for the night.",146,2,low
"Margaret Thatcher had opposed speedy reunification, fearing a united Germany would dominate Europe, changing the power dynamics of the European Union.",146,2,low
"In the years following reunification, many East Germans became increasingly disillusioned as they struggled to adjust themselves to new realities.",146,2,low
"Many women bear the burden of most household duties, including childcare, in addition to their responsibilities to their jobs outside their homes.",147,2,low
"The coronavirus pandemic is causing an increase in the number of homeless people in the country’s largest city, Sao Paulo.",147,2,low
Laureates are expected to use the money to expand and help them enhance the good work they have been doing.,147,2,low
Forecasters expect the hurricane will continue to gain strength over the coming days as it moves toward the southern Gulf of Mexico.,147,2,low
Walking in a rough neighborhood in very revealing clothes at night isn't the best combination for a 16 year old girl.,147,2,low
"The Euclidean algorithm serves not only to determine the greatest common divisor between two whole numbers, but also to solve Diophantine equations.",147,2,low
"When I was a kid, it was normal to see my mom with a black eye or a split lip.",147,2,low
The separatists caught a Berber language activist in his moment of weakness to smear his name and harass him online.,147,2,low
"Once again, my neighbour is blowing the few leaves that dropped onto his lawn, away with his noisy leaf blower.",147,2,low
The important thing is to find your way around the night sky so that you know what you're looking at.,147,2,low
Your body is nothing perverse but art and I will never corrupt nor degrade it by presenting it in a sexual manner.,148,2,low
"You get tired of a beautiful woman in three days, and you get used to an ugly woman in three days.",148,2,low
"It's not only important that everyone gives their opinion about this topic, but also that I know what their opinion is.",148,2,low
A symbiotic star system is a binary star system that is composed of a red giant and a white dwarf.,148,2,low
"Those young men were gone with the wind, but were immortalized in the films and their perfect physiques preserved forever.",148,2,low
"Once I had a love and it was a gas; I soon found out, he had a heart of glass.",148,2,low
"For a European, it's very hard to understand Islamic architecture since it's made from very different traditions than those of European architecture.",148,2,low
"But now you seek to kill me, a man who has told you the truth that I heard from God.",148,2,low
Evidence of the Vikings' presence can be found on the Canadian island of Newfoundland at a place called l'Anse Aux Meadows.,148,2,low
"L'Anse Aux Meadows likely was used as winter stopover point, where Vikings repaired their boats and sat out bad weather.",148,2,low
"I wouldn't be able to tell how we came up with it, but it was the best idea we've had.",149,2,low
"A collar is part of a shirt, a pullover, a jacket or a coat which curves protectively round a person's neck.",149,2,low
"""Northern Sky"" is the penultimate song on the second and penultimate album by Nick Drake released during his lifetime, ""Bryter Layter"".",149,2,low
"My neighbor must go to work very early, because in the morning his car is never in front of his house.",149,2,low
I remember the times in which I used to watch this soap opera with my family and I heard this song daily.,149,2,low
"Wasting time isn't possible since time is the present, and no one can waste that moment, the only time that exists.",149,2,low
"Liverpudlians are more often known as Scousers, a reference to a cheap stew eaten by the city's seafarers in the 19th century.",149,2,low
"In addition to forcing us to use more clicks, moving these items out of the menu has a negative effect on discoverability.",149,2,low
The trucking hours of service state that the driver has to rest and continue driving not to impact the work.,149,2,low
"I don't need a television because if I want to see a catastrophe, I just have to look in the mirror.",149,2,low
"The Brazilians were leading for the whole of the first half, but the French finally levelled shortly before full time.",150,2,low
Many shelters offer trap-neuter-release (TNR) programs where you can bring in an adult stray or feral cat for spaying or neutering.,150,2,low
