source_data,batch_id,major_job_id,priority
"प्राकृतिक खनिज पानी में समाहित है चूर्णातु, भ्राजातु, क्षारातु, दहातु, व भूयीयों भी।",330,3,medium
लगता है शाम होने से पहले बारिश होने वाली है।,330,3,medium
हमें यहाँ आये हुए केवल दो मिनट ही हुए हैं.,330,3,medium
लोग आमतौर पर 12 से 20 प्रति मिनट श्वास लेते हैं.,330,3,medium
मैं उसके प्यार में मरने के लिए भी तयार हूँ.,330,3,medium
"जो कम से संतुष्ट नहीं, किसी भी चीज़ से संतुष्ट नहीं है.",330,3,medium
टॉम को सूझ नहीं रहा था के वह हँसे या रोये.,330,3,medium
उसकी माँ ने उसे अपना होमेवोर्क करने के लिए मजबूर किया.,330,3,medium
"रुको, क्या तुम मेरे साथ ठठा कर रहे हो? भला हम इतनी दूर जगह क्यूँ जाने लगे?",331,3,medium
"उन्होंने पहले कचरे की तरफ, और फिर एक दुसरे की तरफ देखा.",331,3,medium
"मैं जाऊं या न जाऊं, यह मैने अभी नहीं तय किया.",331,3,medium
"आज रात हमारे साथ रहो, कल कोई होटल दूंढ लेना.",331,3,medium
यदि आपने जून से पहले कार्य सम्पूर्ण करना है तो आपको अधिक अच्छा कार्य करना पड़ेगा.,331,3,medium
उनकी बातचीत चीनी में होने के कारण में एक शब्द भी नहीं समझा।,331,3,medium
उनकी बातचीत चीनी में होने के कारण में एक शब्द भी नहीं समझी।,331,3,medium
हो ची मिन्ह शहर वियतनाम में सबसे बड़ा शहर है।,331,3,medium
यू एस ए में कौन सी भाषा बोली जाती है?,331,3,medium
खगोल विद्या किसी भी तरह से नई विद्या नहीं है।,331,3,medium
गांव इस नगर से २० मील उत्तर की ओर स्थित है।,332,3,medium
वह अंग्रेज़ी साहित्य का अध्ययन करने के इरादे से अमरीका गई।,332,3,medium
"जब मैं इस तस्वीर को देखता हूं, मुझें मेरे परिवार की याद आती है।",332,3,medium
"जब मैं इस तस्वीर को देखती हूं, मुझें मेरे परिवार की याद आती है।",332,3,medium
टॉम बॉस्टन में लगभग दस सालों से रह रहा है।,332,3,medium
टॉम बॉस्टन में लगभग दस सालों से रह रहे है।,332,3,medium
उसकी शादी के बारे में उससे कोई सवाल मत पूछना।,332,3,medium
उनकी शादी के बारे में उनसे कोई सवाल मत पूछना।,332,3,medium
उसकी शादी के बारे में उससे कोई सवाल मत पूछें।,332,3,medium
उनकी शादी के बारे में उनसे कोई सवाल मत पूछें।,332,3,medium
जॉन ने गिटार बजाया और उसके दोस्तों ने गाना गाया।,333,3,high
"आयरलैंड को आयरलैंड के केल्ट भाषा में ""ऐर"" कहते है।",333,3,high
सेना में दाखिल होने से पहले में एक वैद्य था।,333,3,high
सेना में दाखिल होने से पहले में एक वैद्य थी।,333,3,high
हेलेन के शब्दों से मुझमें अचानक नई जान आ गई।,333,3,high
टॉम तुम्हें मॅरी के बारे में कुछ बताना चाहता है।,333,3,high
टॉम तुम्हें मॅरी के बारे में कुछ बताना चाहते हैं।,333,3,high
टॉम आपको मॅरी के बारे में कुछ बताना चाहता है।,333,3,high
टॉम आपको मॅरी के बारे में कुछ बताना चाहते हैं।,333,3,high
मैं मेरे जीवन में हमेशा से झूठा था। इसी लिए लोग मुझे पसंद करते थे।,333,3,high
मैं मेरे जीवन में हमेशा से झूठी थी। इसी लिए लोग मुझे पसंद करते थे।,334,3,high
"मैनें उसे उसका जैकेट हात में दे दिया, फिर दरवाज़ा खोला और उसे चले जाने के लिए कहां।",334,3,high
"मैनें उन्हें उनका जैकेट हात में दे दिया, फिर दरवाज़ा खोला और उन्हें चले जाने के लिए कहां।",334,3,high
शैतान का नाम लो और शैतान ज़रूर हाज़िर हो जाएगा।,334,3,high
सच कहूं तो मुझे उसका बात करने का तरीका पसंद नहीं आया।,334,3,high
सच कहूं तो मुझे उनका बात करने का तरीका पसंद नहीं आया।,334,3,high
सच कहूं तो मुझे उनका बात करने का तरीका ही पसंद नहीं आया।,334,3,high
सच कहूं तो मुझे उसका बात करने का तरीका ही पसंद नहीं आया।,334,3,high
पाठशाला छूटने के बाद टॉम अक्सर मॅरी के साथ टेनिस खेलता है।,334,3,high
पाठशाला छूटने के बाद टॉम अक्सर मॅरी के साथ टेनिस खेलते हैं।,334,3,high
"लगता है बहुत सारे लोगों को ""देन"" और ""दॅन"" के बीच का फ़र्क पता नहीं है।",335,3,high
मैं बस इतना कह रहा हूं के हम टॉम पर भरोसा नहीं कर सकते।,335,3,high
मैं बस इतना कह रही हूं के हम टॉम पर भरोसा नहीं कर सकते।,335,3,high
मुझे एक कप काफ़ी चाहिए और वह भी अभी के अभी चाहिए।,335,3,high
सर्कार के इस निर्बोध बयान से दाम फिर से बढ़ने लगे।,335,3,high
"स्पुटनिक १ सबसे पहला कृत्रिम उपग्रह था, जिसे रूस मे १९५७ में प्रक्षेपित किया।",335,3,high
जवान हो तब तक तुम्हें कड़ी मेहनत से काम करना चाहिए।,335,3,high
जवान हो तब तक आपको कड़ी मेहनत से काम करना चाहिए।,335,3,high
"जितना ज़्यादा हम सीखते हैं, उतना हि बहतर हमें हमारी अज्ञानता का अहसास होता है।",335,3,high
कहते हैं के फ़ायरफ़ॉक्स प्रतिदिन ८ मिलियन से ज़्यादा बार डाउनलोड किया जाता है।,335,3,high
कहते हैं के फ़ायरफ़ॉक्स प्रतिदिन ८० लाख से ज़्यादा बार डाउनलोड किया जाता है।,336,3,high
कई महान पुरुषों को अपने जवानी में कठिनाई का सामना करना पड़ा।,336,3,high
कई महान व्यक्तियों को अपने जवानी में कठिनाई का सामना करना पड़ा।,336,3,high
टॉम के पास जेब में उस वक्त पचास डॉलर थें।,336,3,high
बात यह है के मैने तेरा साल की उम्र में ही पाठशाला छोड़ दी।,336,3,high
कार्लोस नाम का एक आदमी किसी पहाड़ी गांव में उस बूढे आदमी की तलाश में आया।,336,3,high
उसने एक हिन्दुस्तानी लड़कों के दल को पढ़ाया हुआ है।,336,3,high
क्या यह वह ऐनक है जिसे आप ढूँढ रहे थे ?,336,3,high
वे अपने जीवन के अंतिम वर्षों में आत्मकथा लिखने में जुटे रहे।,336,3,high
अपने नाम को लिस्ट में लिख दें और फिर लिस्ट को अगले व्यक्ति को भेज दें ।,336,3,high
